"","vector","type","label","units","parent_vector","aggregation","details"
"4179","v_CA16_4152","Total","Czech","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Czech"
"4180","v_CA16_4153","Male","Czech","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Czech"
"4181","v_CA16_4154","Female","Czech","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Czech"
"4182","v_CA16_4155","Total","Czechoslovakian, n.o.s.","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Czechoslovakian, n.o.s."
"4183","v_CA16_4156","Male","Czechoslovakian, n.o.s.","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Czechoslovakian, n.o.s."
"4184","v_CA16_4157","Female","Czechoslovakian, n.o.s.","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Czechoslovakian, n.o.s."
"4185","v_CA16_4158","Total","Estonian","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Estonian"
"4186","v_CA16_4159","Male","Estonian","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Estonian"
"4187","v_CA16_4160","Female","Estonian","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Estonian"
"4188","v_CA16_4161","Total","Hungarian","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Hungarian"
"4189","v_CA16_4162","Male","Hungarian","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Hungarian"
"4190","v_CA16_4163","Female","Hungarian","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Hungarian"
"4191","v_CA16_4164","Total","Latvian","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Latvian"
"4192","v_CA16_4165","Male","Latvian","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Latvian"
"4193","v_CA16_4166","Female","Latvian","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Latvian"
"4194","v_CA16_4167","Total","Lithuanian","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Lithuanian"
"4195","v_CA16_4168","Male","Lithuanian","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Lithuanian"
"4196","v_CA16_4169","Female","Lithuanian","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Lithuanian"
"4197","v_CA16_4170","Total","Moldovan","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Moldovan"
"4198","v_CA16_4171","Male","Moldovan","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Moldovan"
"4199","v_CA16_4172","Female","Moldovan","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Moldovan"
"4200","v_CA16_4173","Total","Polish","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Polish"
"4201","v_CA16_4174","Male","Polish","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Polish"
"4202","v_CA16_4175","Female","Polish","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Polish"
"4203","v_CA16_4176","Total","Romanian","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Romanian"
"4204","v_CA16_4177","Male","Romanian","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Romanian"
"4205","v_CA16_4178","Female","Romanian","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Romanian"
"4206","v_CA16_4179","Total","Russian","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Russian"
"4207","v_CA16_4180","Male","Russian","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Russian"
"4208","v_CA16_4181","Female","Russian","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Russian"
"4209","v_CA16_4182","Total","Slovak","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Slovak"
"4210","v_CA16_4183","Male","Slovak","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Slovak"
"4211","v_CA16_4184","Female","Slovak","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Slovak"
"4212","v_CA16_4185","Total","Ukrainian","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Ukrainian"
"4213","v_CA16_4186","Male","Ukrainian","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Ukrainian"
"4214","v_CA16_4187","Female","Ukrainian","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Ukrainian"
