,vector,type,label,units,parent_vector,aggregation,details
1230,v_CA1996_1231,Male,Self-employed (incorporated),Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Self-employed (incorporated)
1231,v_CA1996_1243,Female,Self-employed (incorporated),Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Self-employed (incorporated)
1232,v_CA1996_1220,Total,Without paid help,Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Without paid help
1233,v_CA1996_1232,Male,Without paid help,Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Without paid help
1234,v_CA1996_1244,Female,Without paid help,Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Without paid help
1235,v_CA1996_1221,Total,With paid help,Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; With paid help
1236,v_CA1996_1233,Male,With paid help,Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; With paid help
1237,v_CA1996_1245,Female,With paid help,Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; With paid help
1238,v_CA1996_1222,Total,Self-employed (unincorporated),Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Self-employed (unincorporated)
1239,v_CA1996_1234,Male,Self-employed (unincorporated),Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Self-employed (unincorporated)
1240,v_CA1996_1246,Female,Self-employed (unincorporated),Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Self-employed (unincorporated)
1241,v_CA1996_1223,Total,Without paid help,Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Without paid help
1242,v_CA1996_1235,Male,Without paid help,Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Without paid help
1243,v_CA1996_1247,Female,Without paid help,Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Without paid help
1244,v_CA1996_1224,Total,With paid help,Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; With paid help
1245,v_CA1996_1236,Male,With paid help,Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; With paid help
1246,v_CA1996_1248,Female,With paid help,Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; With paid help
1247,v_CA1996_1225,Total,Unpaid family workers,Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Unpaid family workers
1248,v_CA1996_1237,Male,Unpaid family workers,Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Unpaid family workers
1249,v_CA1996_1249,Female,Unpaid family workers,Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Unpaid family workers
1250,v_CA1996_1250,Total,Population 15 years and over by hours of unpaid housework,Number,NA,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework
1251,v_CA1996_1257,Male,Population 15 years and over by hours of unpaid housework,Number,NA,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework
1252,v_CA1996_1264,Female,Population 15 years and over by hours of unpaid housework,Number,NA,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework
1253,v_CA1996_1251,Total,No hours of housework,Number,v_CA1996_1250,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework; No hours of housework
1254,v_CA1996_1258,Male,No hours of housework,Number,v_CA1996_1257,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework; No hours of housework
1255,v_CA1996_1265,Female,No hours of housework,Number,v_CA1996_1264,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework; No hours of housework
1256,v_CA1996_1252,Total,Less than 5 hours of housework,Number,v_CA1996_1250,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework; Less than 5 hours of housework
1257,v_CA1996_1259,Male,Less than 5 hours of housework,Number,v_CA1996_1257,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework; Less than 5 hours of housework
1258,v_CA1996_1266,Female,Less than 5 hours of housework,Number,v_CA1996_1264,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework; Less than 5 hours of housework
1259,v_CA1996_1253,Total,5 to 14 hours of housework,Number,v_CA1996_1250,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework; 5 to 14 hours of housework
1260,v_CA1996_1260,Male,5 to 14 hours of housework,Number,v_CA1996_1257,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework; 5 to 14 hours of housework
1261,v_CA1996_1267,Female,5 to 14 hours of housework,Number,v_CA1996_1264,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework; 5 to 14 hours of housework
1262,v_CA1996_1254,Total,15 to 29 hours of housework,Number,v_CA1996_1250,Additive,Canada Census 1996; 20% sample data; Labour force and work; Unpaid work; Population 15 years and over by hours of unpaid housework; 15 to 29 hours of housework
