"","vector","type","label","units","parent_vector","aggregation","details"
"1530","v_CA11N_275","Male","Mexico","Number","v_CA11N_269","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Mexico"
"1531","v_CA11N_276","Female","Mexico","Number","v_CA11N_270","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Mexico"
"1532","v_CA11N_277","Total","Cuba","Number","v_CA11N_268","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Cuba"
"1533","v_CA11N_278","Male","Cuba","Number","v_CA11N_269","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Cuba"
"1534","v_CA11N_279","Female","Cuba","Number","v_CA11N_270","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Cuba"
"1535","v_CA11N_280","Total","Haiti","Number","v_CA11N_268","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Haiti"
"1536","v_CA11N_281","Male","Haiti","Number","v_CA11N_269","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Haiti"
"1537","v_CA11N_282","Female","Haiti","Number","v_CA11N_270","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Haiti"
"1538","v_CA11N_283","Total","Jamaica","Number","v_CA11N_268","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Jamaica"
"1539","v_CA11N_284","Male","Jamaica","Number","v_CA11N_269","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Jamaica"
"1540","v_CA11N_285","Female","Jamaica","Number","v_CA11N_270","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Jamaica"
"1541","v_CA11N_286","Total","Brazil","Number","v_CA11N_268","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Brazil"
"1542","v_CA11N_287","Male","Brazil","Number","v_CA11N_269","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Brazil"
"1543","v_CA11N_288","Female","Brazil","Number","v_CA11N_270","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Brazil"
"1544","v_CA11N_289","Total","Colombia","Number","v_CA11N_268","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Colombia"
"1545","v_CA11N_290","Male","Colombia","Number","v_CA11N_269","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Colombia"
"1546","v_CA11N_291","Female","Colombia","Number","v_CA11N_270","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Colombia"
"1547","v_CA11N_292","Total","Guyana","Number","v_CA11N_268","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Guyana"
"1548","v_CA11N_293","Male","Guyana","Number","v_CA11N_269","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Guyana"
"1549","v_CA11N_294","Female","Guyana","Number","v_CA11N_270","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Guyana"
"1550","v_CA11N_295","Total","Peru","Number","v_CA11N_268","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Peru"
"1551","v_CA11N_296","Male","Peru","Number","v_CA11N_269","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Peru"
"1552","v_CA11N_297","Female","Peru","Number","v_CA11N_270","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Peru"
"1553","v_CA11N_298","Total","Venezuela","Number","v_CA11N_268","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Venezuela"
"1554","v_CA11N_299","Male","Venezuela","Number","v_CA11N_269","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Venezuela"
"1555","v_CA11N_300","Female","Venezuela","Number","v_CA11N_270","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Venezuela"
"1556","v_CA11N_301","Total","Other places of birth in Americas","Number","v_CA11N_268","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Other places of birth in Americas"
"1557","v_CA11N_302","Male","Other places of birth in Americas","Number","v_CA11N_269","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Other places of birth in Americas"
"1558","v_CA11N_303","Female","Other places of birth in Americas","Number","v_CA11N_270","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Americas; Other places of birth in Americas"
"1559","v_CA11N_304","Total","Europe","Number","v_CA11N_265","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe"
"1560","v_CA11N_305","Male","Europe","Number","v_CA11N_266","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe"
"1561","v_CA11N_306","Female","Europe","Number","v_CA11N_267","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe"
"1562","v_CA11N_307","Total","France","Number","v_CA11N_304","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; France"
"1563","v_CA11N_308","Male","France","Number","v_CA11N_305","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; France"
"1564","v_CA11N_309","Female","France","Number","v_CA11N_306","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; France"
"1565","v_CA11N_310","Total","Germany","Number","v_CA11N_304","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; Germany"
"1566","v_CA11N_311","Male","Germany","Number","v_CA11N_305","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; Germany"
"1567","v_CA11N_312","Female","Germany","Number","v_CA11N_306","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; Germany"
"1568","v_CA11N_313","Total","Poland","Number","v_CA11N_304","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; Poland"
"1569","v_CA11N_314","Male","Poland","Number","v_CA11N_305","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; Poland"
"1570","v_CA11N_315","Female","Poland","Number","v_CA11N_306","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; Poland"
"1571","v_CA11N_316","Total","Romania","Number","v_CA11N_304","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; Romania"
"1572","v_CA11N_317","Male","Romania","Number","v_CA11N_305","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; Romania"
"1573","v_CA11N_318","Female","Romania","Number","v_CA11N_306","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; Romania"
"1574","v_CA11N_319","Total","Moldova","Number","v_CA11N_304","Additive","CA 2011 NHS; Citizenship and Immigration; Total recent immigrant population in private households by selected places of birth; Europe; Moldova"
