"","vector","type","label","units","parent_vector","aggregation","details"
"1058","v_CA06_934","Male","H5 Other trades, n.e.c.","Number","v_CA06_928","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H5 Other trades, n.e.c."
"1059","v_CA06_994","Female","H5 Other trades, n.e.c.","Number","v_CA06_988","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H5 Other trades, n.e.c."
"1060","v_CA06_875","Total","H6 Heavy equipment and crane operators, including drillers","Number","v_CA06_868","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H6 Heavy equipment and crane operators, including drillers"
"1061","v_CA06_935","Male","H6 Heavy equipment and crane operators, including drillers","Number","v_CA06_928","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H6 Heavy equipment and crane operators, including drillers"
"1062","v_CA06_995","Female","H6 Heavy equipment and crane operators, including drillers","Number","v_CA06_988","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H6 Heavy equipment and crane operators, including drillers"
"1063","v_CA06_876","Total","H7 Transportation equipment operators and related workers, excluding labourers","Number","v_CA06_868","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H7 Transportation equipment operators and related workers, excluding labourers"
"1064","v_CA06_936","Male","H7 Transportation equipment operators and related workers, excluding labourers","Number","v_CA06_928","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H7 Transportation equipment operators and related workers, excluding labourers"
"1065","v_CA06_996","Female","H7 Transportation equipment operators and related workers, excluding labourers","Number","v_CA06_988","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H7 Transportation equipment operators and related workers, excluding labourers"
"1066","v_CA06_877","Total","H8 Trades helpers, construction and transportation labourers and related occupations","Number","v_CA06_868","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H8 Trades helpers, construction and transportation labourers and related occupations"
"1067","v_CA06_937","Male","H8 Trades helpers, construction and transportation labourers and related occupations","Number","v_CA06_928","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H8 Trades helpers, construction and transportation labourers and related occupations"
"1068","v_CA06_997","Female","H8 Trades helpers, construction and transportation labourers and related occupations","Number","v_CA06_988","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H8 Trades helpers, construction and transportation labourers and related occupations"
"1069","v_CA06_878","Total","I Occupations unique to primary industry","Number","v_CA06_829","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; I Occupations unique to primary industry"
"1070","v_CA06_938","Male","I Occupations unique to primary industry","Number","v_CA06_889","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; I Occupations unique to primary industry"
"1071","v_CA06_998","Female","I Occupations unique to primary industry","Number","v_CA06_949","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; I Occupations unique to primary industry"
"1072","v_CA06_879","Total","I0 Occupations unique to agriculture, excluding labourers","Number","v_CA06_878","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; I Occupations unique to primary industry; I0 Occupations unique to agriculture, excluding labourers"
"1073","v_CA06_939","Male","I0 Occupations unique to agriculture, excluding labourers","Number","v_CA06_938","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; I Occupations unique to primary industry; I0 Occupations unique to agriculture, excluding labourers"
